Inbred line,Accesion N,N GBS samples,N Plants,Avg. IBS,% missing,Breeding program,Pop structure,Complete_name,Kernel color,S6_82170011,S6_82170814,S6_82170859,S6_82170897,S6_82170900,S6_82170957,S6_82171038,S6_82174349,S6_82174376,S6_82174378,S6_82176123,S6_82185767,S6_82185973,S6_82186654,S6_82186661,S6_82217770,S6_82217918,S6_82218018,S6_82218044,S6_82218219,S6_82243856,S6_82243861,S6_82243874,S6_82243883
SD106,PI538242,1,1,,0.64,Other,unclassified,PI538242:81N4HABXX:4:C7,0,1,0.89,1,0,1,0.89,1,0.89,0.89,0.89,1,1,0.89,0.89,0.89,0.89,0.89,1,1,0.89,0.89,0.89,0.89,0.89
SD108,PI538244,1,1,,0.49,Other,unclassified,PI538244:81FE8ABXX:5:H6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD15,NSL34374,1,1,,0.53,Other,unclassified,NSL34374:81FENABXX:7:G7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD43,PI518660,1,1,,0.58,Other,unclassified,PI518660:81FENABXX:6:A9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD46,PI524970,1,1,,0.62,Other,unclassified,PI524970:81FE8ABXX:5:G4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD53,PI538229,1,1,,0.48,Other,unclassified,PI538229:81FE8ABXX:3:F9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD57,PI538235,1,1,,0.64,Other,unclassified,PI538235:81FENABXX:7:F3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD59,PI538231,1,1,,0.55,Other,unclassified,PI538231:81FENABXX:6:C12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD60,PI538236,1,1,,0.53,Other,unclassified,PI538236:81FENABXX:3:B7,0,1,0.929,1,0,1,0.929,1,1,1,1,1,0.929,0.929,0.929,0.929,0.929,1,0.929,0.929,0.929,1,1,1,1
SD65,PI538238,1,1,,0.58,Other,unclassified,PI538238:81FE8ABXX:3:G8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SD69,PI538239,6,1,0.997,0.29,Other,unclassified,PI538239:81FENABXX:3:H8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SeagullSeventeen,PI600751,1,1,,0.78,ExPVP,non-stiff stalk,PI600751:81N4HABXX:7:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SeparationfromSC16,Ames25181,1,1,,0.8,Other,unclassified,Ames25181:D0D0BACXX:4:F11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SG30A,NSL75980,1,1,,0.47,Other,popcorn,NSL75980:81FE7ABXX:6:A5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAIN11D-586-68A,PI358521,1,1,,0.53,Other,sweet corn,PI358521:81FENABXX:5:A4,0,1,1,0.866,0,1,1,0.866,1,1,1,0.866,0.866,0.866,1,1,0,1,1,1,1,0.866,0.866,0.866,0.866
STRAIN18B-5-69,PI358524,1,1,,0.62,Other,sweet corn,PI358524:81FENABXX:6:G1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAIN304A-408-68B,PI358527,2,2,0.966,0.48,Other,sweet corn,PI358527:81FE7ABXX:3:B7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAIN451B-4-68B,PI358529,1,1,,0.61,Other,sweet corn,PI358529:81FENABXX:2:C4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAIN465A-421-68B,PI358530,1,1,,0.5,Other,sweet corn,PI358530:81FE7ABXX:4:F9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAIN675A-415-68B,PI358531,1,1,,0.55,Other,sweet corn,PI358531:81N4HABXX:6:C11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAINT24-395-68B,PI358536,1,1,,0.57,Other,sweet corn,PI358536:81FENABXX:1:F8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAINT32-397-68B,PI358537,1,1,,0.65,Other,sweet corn,PI358537:81FENABXX:2:E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAINT35-388-68A,PI358539,1,1,,0.7,Other,sweet corn,PI358539:81FE7ABXX:4:D5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
STRAINT36101T-394-68,PI358533,1,1,,0.48,Other,sweet corn,PI358533:81FE7ABXX:3:C11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SX-4-4Tetraploid,PI601324,2,2,0.954,0.49,Other,unclassified,PI601324:81FE8ABXX:2:D9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SX-6-10Tetraploid,PI601329,2,2,0.96,0.53,Other,unclassified,PI601329:81N4HABXX:5:D7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SX-6-3Tetraploid,PI601331,1,1,,0.52,Other,unclassified,PI601331:81FE8ABXX:2:D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SX-6-7Tetraploid,PI601332,1,1,,0.52,Other,unclassified,PI601332:81FE8ABXX:1:C11,1,0.85,0,1,0.5,1,1,1,1,1,1,0.85,1,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
T101,PI550515,1,1,,0.89,Other,unclassified,PI550515:D0D0BACXX:4:B2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T111,PI550516,1,1,,0.54,Other,unclassified,PI550516:81N4HABXX:3:D8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T115,PI550517,1,1,,0.73,Other,unclassified,PI550517:81N4HABXX:2:E2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T141,PI340827,1,1,,0.75,Other,unclassified,PI340827:81FENABXX:7:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T14F,PI340820,1,1,,0.62,Other,unclassified,PI340820:81FENABXX:3:F6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T163,PI550559,1,1,,0.67,Other,unclassified,PI550559:81FE7ABXX:7:D1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T167,PI511805,1,1,,0.53,Other,unclassified,PI511805:81FE8ABXX:7:A3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T171,PI548783,1,1,,0.42,Other,unclassified,PI548783:81N4HABXX:1:H11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T173,PI613179,2,2,0.997,0.65,Other,unclassified,PI613179:D0D0BACXX:3:B5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T175,PI638594,1,1,,0.57,Other,unclassified,PI638594:81N4HABXX:1:H3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T202,Ames14111,2,2,0.998,0.58,Other,unclassified,Ames14111:81N4HABXX:2:C2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T204,PI542948,1,1,,0.66,Other,unclassified,PI542948:81FE8ABXX:7:C8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T220,PI550519,2,2,0.997,0.59,Other,unclassified,PI550519:81N4HABXX:1:F5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T224,PI550520,1,1,,0.63,Other,unclassified,PI550520:81FENABXX:6:E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T226,PI550521,1,1,,0.51,Other,unclassified,PI550521:81FE8ABXX:7:H10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T242,PI340830,1,1,,0.55,Other,unclassified,PI340830:81FENABXX:2:A9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T252,PI542952,1,1,,0.56,Other,unclassified,PI542952:81N4HABXX:1:G7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T264,PI542953,1,1,,0.46,Other,unclassified,PI542953:81FE7ABXX:1:A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T272,PI633924,1,1,,0.66,Other,unclassified,PI633924:81N4HABXX:1:D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T61,PI550514,1,1,,0.8,Other,unclassified,PI550514:D0D0BACXX:4:A1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T61w.c.,Ames22758,1,1,,0.8,Other,unclassified,Ames22758:D0D0BACXX:4:F3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T62S,PI509045,1,1,,0.75,Other,sweet corn,PI509045:81N4HABXX:2:B1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T64S,PI509046,1,1,,0.85,Other,sweet corn,PI509046:D0D0BACXX:4:D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T8144INBRED,PI267167,1,1,,0.61,Other,unclassified,PI267167:81FE8ABXX:6:B5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T8146INBRED,PI267168,1,1,,0.58,Other,unclassified,PI267168:81FENABXX:6:D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T8302INBRED,PI267169,1,1,,0.54,Other,unclassified,PI267169:81FENABXX:6:G10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T8354INBRED,PI267170,1,1,,0.61,Other,unclassified,PI267170:81FENABXX:6:A11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T8445INBRED,PI267171,1,1,,0.58,Other,unclassified,PI267171:81FENABXX:6:G5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T9,PI340819,1,1,,0.54,Other,unclassified,PI340819:81FE8ABXX:3:H9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TANGCHAOINBRED,PI405709,1,1,,0.57,China,unclassified,PI405709:81FENABXX:1:C10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TIEH84,PI391663,1,1,,0.56,China,unclassified,PI391663:81N4HABXX:1:D8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TN50-14-1,PI303944,2,2,0.993,0.46,Other,unclassified,PI303944:81FE7ABXX:7:F11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TN53-1-2,PI303943,1,1,,0.68,Other,unclassified,PI303943:81FENABXX:2:G6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TN54-6,PI303942,1,1,,0.66,Other,unclassified,PI303942:81N4HABXX:1:E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tr,Ames26022,2,2,0.975,0.48,Other,unclassified,Ames26022:81FENABXX:1:D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TUO229,PI391676,6,1,0.996,0.36,China,unclassified,PI391676:81FENABXX:5:A3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TwanxTzuh-S6,Ames2338,1,1,,0.6,China,unclassified,Ames2338:81N4HABXX:7:B8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx118,Ames22762,1,1,,0.58,Other,unclassified,Ames22762:81FE7ABXX:7:G5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx61M,Ames23923,1,1,,0.68,Other,unclassified,Ames23923:81FE8ABXX:2:B9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx706,Ames23924,1,1,,0.53,Other,unclassified,Ames23924:81FE8ABXX:2:F12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx71,Ames22760,1,1,,0.71,Other,unclassified,Ames22760:81FE8ABXX:3:G3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx714,PI633840,1,1,,0.61,Other,unclassified,PI633840:81FE8ABXX:3:G4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx738,Ames22765,1,1,,0.87,Other,unclassified,Ames22765:D0D0BACXX:4:B7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx802,PI619429,1,1,,0.51,Other,unclassified,PI619429:81FE8ABXX:1:H11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx807,PI619430,1,1,,0.57,Other,unclassified,PI619430:81N4HABXX:5:B7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx81,Ames22761,1,1,,0.51,Other,unclassified,Ames22761:81N4HABXX:5:G8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tx811,PI619431,1,1,,0.6,Other,unclassified,PI619431:81FE8ABXX:2:G7,0,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Tx817w,Ames22766,1,1,,0.59,Other,unclassified,Ames22766:81FE8ABXX:2:G9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZAR101,PI654048,1,1,,0.54,Nigeria,tropical,PI654048:81FE8ABXX:2:A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZAR102,PI654049,1,1,,0.53,Nigeria,tropical,PI654049:81FE8ABXX:2:E10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZAR103,PI654050,1,1,,0.57,Nigeria,tropical,PI654050:81FE8ABXX:2:D4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZAR105,PI654052,1,1,,0.88,Nigeria,tropical,PI654052:D0D0BACXX:4:G10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZAR106,PI654053,1,1,,0.88,Nigeria,tropical,PI654053:81FE8ABXX:2:F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI1,PI641251,1,1,,0.54,Nigeria,tropical,PI641251:81N4HABXX:4:A9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI11,PI641260,1,1,,0.57,Nigeria,tropical,PI641260:81N4HABXX:5:A9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI13,PI641261,1,1,,0.72,Nigeria,tropical,PI641261:81FE8ABXX:2:H5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI14,PI641262,1,1,,0.62,Nigeria,tropical,PI641262:81FE8ABXX:2:C2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI16,PI641263,1,1,,0.56,Nigeria,tropical,PI641263:81N4HABXX:5:H5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI17,PI641264,1,1,,0.43,Nigeria,tropical,PI641264:81FE8ABXX:2:H11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI2,PI641252,1,1,,0.66,Nigeria,tropical,PI641252:81FE8ABXX:3:H6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI20,PI641265,1,1,,0.62,Nigeria,tropical,PI641265:81N4HABXX:5:B5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI21,PI641266,1,1,,0.59,Nigeria,tropical,PI641266:81N4HABXX:4:A11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI3,PI641253,1,1,,0.61,Nigeria,tropical,PI641253:81FE8ABXX:2:F8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI4,PI641254,1,1,,0.6,Nigeria,tropical,PI641254:81FE8ABXX:2:F10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI5,PI641255,1,1,,0.72,Nigeria,tropical,PI641255:81FE8ABXX:2:D3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI6,PI641256,1,1,,0.61,Nigeria,tropical,PI641256:81FE8ABXX:1:E12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI7,PI641257,1,1,,0.72,Nigeria,tropical,PI641257:81FE8ABXX:3:F1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEEI8,PI641258,1,1,,0.71,Nigeria,tropical,PI641258:81FE8ABXX:3:E2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI1,PI641061,1,1,,0.76,Nigeria,tropical,PI641061:81FE8ABXX:3:C6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI10,PI641070,1,1,,0.7,Nigeria,tropical,PI641070:81FE8ABXX:2:E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI11,PI641071,1,1,,0.57,Nigeria,tropical,PI641071:81FE8ABXX:2:H6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI12,PI641072,1,1,,0.67,Nigeria,tropical,PI641072:81FE8ABXX:1:F10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI13,PI641073,2,2,0.976,0.52,Nigeria,tropical,PI641073:81N4HABXX:4:D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI14,PI641074,1,1,,0.7,Nigeria,tropical,PI641074:81N4HABXX:5:E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI15,PI641075,2,2,0.974,0.57,Nigeria,tropical,PI641075:81N4HABXX:5:A10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI16,PI641076,1,1,,0.67,Nigeria,tropical,PI641076:81FE8ABXX:3:E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI2,PI641062,1,1,,0.52,Nigeria,tropical,PI641062:81N4HABXX:4:B11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI3,PI641063,1,1,,0.55,Nigeria,tropical,PI641063:81N4HABXX:4:F7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI4,PI641064,1,1,,0.57,Nigeria,tropical,PI641064:81N4HABXX:4:A10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI5,PI641065,1,1,,0.62,Nigeria,tropical,PI641065:81N4HABXX:4:C5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
TZEI6,PI641066,1,1,,0.51,Nigeria,tropical,PI641066:81FE8ABXX:2:H2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI7,PI641067,1,1,,0.64,Nigeria,tropical,PI641067:81N4HABXX:5:B3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI8,PI641068,2,2,0.941,0.54,Nigeria,tropical,PI641068:81N4HABXX:4:E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZEI9,PI641069,1,1,,0.58,Nigeria,tropical,PI641069:81N4HABXX:5:E4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi1,PI506243,2,2,0.975,0.57,Nigeria,tropical,PI506243:81FE8ABXX:3:B5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi14,PI540746,1,1,,0.52,Nigeria,tropical,PI540746:81N4HABXX:4:F4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi2,PI540741,1,1,,0.48,Nigeria,tropical,PI540741:81FE8ABXX:2:H12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi21,PI540748,1,1,,0.63,Nigeria,tropical,PI540748:81FE8ABXX:3:H5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi23,PI540750,1,1,,0.55,Nigeria,tropical,PI540750:81FE8ABXX:2:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi5,PI540742,1,1,,0.53,Nigeria,tropical,PI540742:81N4HABXX:5:D8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi6,PI540743,1,1,,0.53,Nigeria,tropical,PI540743:81N4HABXX:4:H9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tzi7,PI540744,1,1,,0.52,Nigeria,tropical,PI540744:81N4HABXX:5:A4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI711,PI635122,1,1,,0.51,Nigeria,tropical,PI635122:81FE8ABXX:3:D6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI712,PI635123,1,1,,0.54,Nigeria,tropical,PI635123:81N4HABXX:5:E9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI713,PI635124,1,1,,0.53,Nigeria,tropical,PI635124:81FE8ABXX:2:A9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI714,PI635125,1,1,,0.6,Nigeria,tropical,PI635125:81N4HABXX:4:B5,0,1,1,0.902,0,1,0.902,1,0.902,0.902,1,0.902,0.902,0.902,1,1,1,1,0.902,0.902,0.902,0.902,0.902,0.902,0.902
TZMI715,PI635126,1,1,,0.66,Nigeria,tropical,PI635126:81FE8ABXX:3:D7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI716,PI635127,1,1,,0.65,Nigeria,tropical,PI635127:81FE8ABXX:3:C5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI717,PI635128,2,2,0.997,0.52,Nigeria,tropical,PI635128:81N4HABXX:4:H6,1,0.799,0.799,0.799,0,1,0,0.799,1,1,1,1,0.799,0.799,1,1,0.799,1,0.799,0.799,0.799,0.799,0.799,0.799,0.799
TZMI719,PI635130,1,1,,0.55,Nigeria,tropical,PI635130:81N4HABXX:4:F11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI721,PI635132,1,1,,0.68,Nigeria,tropical,PI635132:81FE8ABXX:3:E4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI722,PI635133,1,1,,0.69,Nigeria,tropical,PI635133:81N4HABXX:4:E12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI724,PI635135,1,1,,0.53,Nigeria,tropical,PI635135:81N4HABXX:4:C9,0,0.933,0.933,1,0,1,0.933,1,1,1,1,1,1,1,0.933,0.933,1,1,1,1,1,0.933,0.933,0.933,0.933
TZMI725,PI635136,1,1,,0.54,Nigeria,tropical,PI635136:81FE8ABXX:2:F11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI726,PI635137,1,1,,0.74,Nigeria,tropical,PI635137:81N4HABXX:5:C6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI727,PI635138,1,1,,0.62,Nigeria,tropical,PI635138:81N4HABXX:5:G4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI728,PI635139,1,1,,0.57,Nigeria,tropical,PI635139:81FE8ABXX:3:C1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TZMI730,PI635141,1,1,,0.55,Nigeria,tropical,PI635141:81N4HABXX:5:B4,0,0.846,0.846,1,0,1,0.846,1,1,1,1,1,1,0.846,0.846,0.846,0,1,1,1,0.846,0.846,0.846,0.846,0.846
TZSTRI101,PI639925,1,1,,0.73,Nigeria,tropical,PI639925:81N4HABXX:4:C8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
